"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","Ribo","L","M1","M3","M4","S","UV","pctRibo","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"rpl34","rpl34",11.5207141571719,1.17877065720335,1.38213791860751e-138,3.41540101067101e-134,0.979,0.718,35.6812555333816,6.51026204419458,7.78881223503255,5.91208599627551,8.40247862673363,7.89486102937368,8.4552436352116,97.8723404255319,71.8691000629327,73.2142857142857,63.013698630137,71.4285714285714,75.609756097561,80
"rpl7a","rpl7a",11.4172190971434,1.12966022859094,4.34258727346596e-138,1.07309674114617e-133,0.979,0.726,33.1649970485867,6.51346505873111,8.93936163844392,5.87529890954638,6.93050852531688,8.02079545475342,10.4761070446257,97.8723404255319,72.5613593455003,78.5714285714286,67.1232876712329,72.8571428571428,74.390243902439,75
"rpl6","rpl6",6.03387418638032,1.28370639290508,1.93721553512951e-137,4.78705330885853e-133,0.957,0.446,23.8169051878507,2.75470231771993,2.94341205385432,3.7905131079067,2.82164870344953,3.39313053622395,2.71680739765711,95.7446808510638,44.430459408433,42.8571428571429,49.3150684931507,42.8571428571429,47.5609756097561,35
"rpl8","rpl8",10.8048035429436,1.34723249000846,3.48046067616588e-137,8.60056637687352e-133,1,0.666,37.2990941884509,5.65312993317084,6.65560980116366,5.67111813813164,5.34201307574612,7.55622292410679,7.45643673983497,100,67.2120830711139,64.2857142857143,57.5342465753425,65.7142857142857,65.8536585365854,65
"rps16","rps16",10.4766705965462,1.2996619180239,1.56725734145241e-130,3.87284961646304e-126,1,0.643,34.6377759547523,5.31099565105196,5.47773454046576,6.16634488477889,6.35330890462144,5.87709814841643,9.51343609173636,100,64.2542479546885,66.0714285714286,63.013698630137,67.1428571428571,60.9756097560976,70
"rps25","rps25",6.3162901959201,1.49242793589236,3.12160237303501e-130,7.7137916240068e-126,0.979,0.361,28.8662322625808,2.30262396028866,3.09323238330748,2.41774466998947,2.19866038475153,2.03471933112415,3.3008183793986,97.8723404255319,36.5009439899308,46.4285714285714,34.2465753424658,27.1428571428571,30.4878048780488,40
"rps24","rps24",9.04479268324028,1.36311382355574,3.34211370208931e-130,8.25869716923288e-126,1,0.544,32.0231039339801,3.89833202092051,4.29404073610445,5.62221892636995,4.42494110643683,5.3222862608033,7.72862579806679,100,53.4927627438641,46.4285714285714,63.013698630137,57.1428571428571,65.8536585365854,60
"rpl18a","rpl18a",11.9882775807943,1.24160590727121,1.30824819981366e-129,3.23281212655954e-125,0.979,0.74,39.4407579538566,7.10035656464001,8.31219165945298,7.03673727675258,6.57216639407526,7.95068934995586,7.50504386682693,97.8723404255319,75.0157331655129,66.0714285714286,71.2328767123288,68.5714285714286,68.2926829268293,65
"rps2","rps2",13.4444738889995,1.3081737525174,1.35570605559077e-129,3.35008523397034e-125,1,0.743,42.5438026463879,6.96253652899283,9.59856086755514,6.96800030720813,6.37033785504126,10.2614007566458,11.4066782611654,100,74.3864065449969,78.5714285714286,68.4931506849315,67.1428571428571,78.0487804878049,85
"rps9","rps9",9.86983295473087,1.28781768342529,1.49255207995041e-129,3.68824544476545e-125,1,0.643,34.9125161719583,5.33351262763284,5.36131781807544,6.7194363750408,5.1154250056117,5.78975491281819,5.85686777197881,100,64.6947765890497,62.5,63.013698630137,60,62.1951219512195,70
"rps5","rps5",9.34613425031037,1.23787273183268,5.36216756294717e-129,1.32504522647987e-124,1,0.606,30.854944375632,4.69614614170063,4.77694271774523,4.95888111556811,6.00290122604597,6.50837738140091,7.62474679407977,100,60.7300188797986,53.5714285714286,45.2054794520548,60,74.390243902439,75
"RPL37A","RPL37A",13.7915994535836,1.19733741618371,5.07711273481195e-128,1.25460532789938e-123,1,0.78,42.2431317348467,8.16603496637639,9.69682732467794,8.36904871183157,7.69401144862532,10.3552277038548,10.0169142848725,100,77.8477029578351,78.5714285714286,72.6027397260274,75.7142857142857,86.5853658536585,80
"rpl36","rpl36",12.7751669096494,1.17935436408335,9.83277600049486e-128,2.42977727748229e-123,1,0.766,41.0500622144087,7.69815966786151,7.3066052878513,7.40669871361431,9.92786306414354,9.24909882491543,6.78768059475125,100,77.0295783511642,67.8571428571429,75.3424657534247,78.5714285714286,79.2682926829268,55
"gnb2l1","gnb2l1",5.37544144436279,1.31626536652418,1.94574812712128e-125,4.80813819692939e-121,0.957,0.37,21.7435572706609,2.1809061591206,2.28771982967484,3.44052182377176,2.50462899706307,3.12041525852031,2.35034077172805,95.7446808510638,36.7526746381372,30.3571428571429,41.0958904109589,38.5714285714286,42.6829268292683,30
"rpl22","rpl22",7.20178234899186,1.15133391013546,1.33961827335281e-124,3.31033071528212e-120,0.957,0.532,24.3392803647104,3.62199338127416,2.97244571344521,3.64850615790767,3.24062640585149,4.93395891783329,7.65566550192074,95.7446808510638,53.5556954059157,39.2857142857143,47.945205479452,47.1428571428571,60.9756097560976,75
"rps6","rps6",8.69297128146645,1.23181979465012,4.5721957848682e-124,1.12983530039878e-119,1,0.595,28.5630197692471,4.58754903400546,5.77952647880065,4.67871802741376,4.74226230617206,6.0384411565289,6.46128219809728,100,59.8489616110761,57.1428571428571,52.0547945205479,60,59.7560975609756,60
"rpl27","rpl27",8.40732110562523,1.21087148239091,6.95192233806837e-123,1.71788952896007e-118,0.979,0.573,28.2133352886501,4.25543221617936,5.58768713142232,4.27053934877867,4.93128922113169,5.5474016323858,6.04556290082866,97.8723404255319,57.0169918187539,57.1428571428571,50.6849315068493,65.7142857142857,62.1951219512195,55
"rps8a","rps8a",7.5123985558195,1.40486060829097,6.85755888077094e-122,1.69457137502731e-117,0.979,0.473,30.5665833264652,3.27819334577969,4.33010966169527,3.06341390396721,2.58981999307316,4.60272977342945,4.15593988632653,97.8723404255319,47.8288231592196,55.3571428571429,38.3561643835616,34.2857142857143,51.219512195122,45
"RPS17","RPS17",7.80311030226894,1.1127188473664,2.87429783016383e-121,7.10267736811784e-117,0.979,0.611,25.4624706359294,4.52682527312161,4.59671711697225,5.53453754846852,4.26866493429641,5.85516239304327,4.37739421405111,97.8723404255319,61.4222781623663,51.7857142857143,65.7534246575342,51.4285714285714,65.8536585365854,55
"rps4x","rps4x",7.69864215138231,1.18680500070357,9.59398384098455e-121,2.37076934694569e-116,1,0.587,27.0116291692365,4.42255428369556,3.20351385846112,4.31017856883592,4.45684850187385,5.65455861421306,4.83121206336019,100,59.7860289490245,42.8571428571429,47.945205479452,54.2857142857143,64.6341463414634,50
"rps7","rps7",11.5096817755112,1.09827931353222,9.65024344093513e-111,2.38467165668948e-106,1,0.728,33.7271477471049,7.07831948748794,7.7709014233966,6.52403103009023,7.64873942748942,8.51061518519397,9.30801812781543,100,72.8760226557583,69.6428571428571,63.013698630137,77.1428571428572,76.8292682926829,80
"rpl23a","rpl23a",4.91760538685117,1.1624027903223,2.03790390502107e-110,5.03586433969757e-106,0.936,0.364,18.960681903997,2.14985381959374,1.96008518669151,2.42744765737241,2.14442569149699,3.36115712668889,3.41958632211771,93.6170212765958,36.1862806796727,32.1428571428571,31.5068493150685,35.7142857142857,47.5609756097561,40
"rps26","rps26",6.06697687563475,1.14092010735106,1.31429038447343e-109,3.24774296907228e-105,0.915,0.449,22.1295989419575,2.96690569334191,3.33761289777935,2.59268710367831,3.06250501994398,3.46518576350443,4.91434270923772,91.4893617021277,44.9339207048458,44.6428571428571,35.6164383561644,48.5714285714286,45.1219512195122,60
"hsp90ab1","hsp90ab1",8.12693791340132,1.09586900771497,4.39114311502511e-109,1.08509537515385e-104,0.979,0.595,27.2913803248778,4.79797154327466,5.68445751377853,5.16508031583698,5.0724682220729,4.25368916541414,4.62351830855418,97.8723404255319,60.667086217747,60.7142857142857,49.3150684931507,58.5714285714286,47.5609756097561,50
"rps17","rps17",4.18997237680976,1.19497256717801,1.6078007928119e-108,3.97303653911749e-104,1,0.294,18.5471267677325,1.64903173559232,1.48080338325942,1.27017219357941,1.54528507583848,2.22462137577786,2.61276610588829,100,29.8300818124607,17.8571428571429,19.1780821917808,30,34.1463414634146,45
"hsp70.2","hsp70.2",23.231068665269,2.97194818870714,3.81409666750818e-108,9.42501427507946e-104,1,0.274,152.1262988682,2.16797924249434,1.29273827960955,1.82689361646179,2.38904314445149,1.63539780338464,1.17912970228051,100,27.6903713027061,16.0714285714286,24.6575342465753,40,24.390243902439,10
"eef1a1l2","eef1a1l2",5.67618309056277,1.29466717317339,7.569574200807e-106,1.87051748076142e-101,0.957,0.413,23.7963370200068,2.69312723184619,1.6037069184558,3.42235996369102,3.21519992495299,3.76038671389042,1.24216386109614,95.7446808510638,41.9760855884204,25,41.0958904109589,41.4285714285714,45.1219512195122,15
"hsp70l","hsp70l",60.4205704056372,3.61226738387574,3.38288140199281e-99,8.35943823246444e-95,1,0.376,402.176353366112,4.08399945737806,2.51437685682217,4.2351224177433,5.42893378881948,2.39751625361432,2.10769069897093,100,38.2630585273757,28.5714285714286,36.986301369863,41.4285714285714,31.7073170731707,25
"rpl29","rpl29",10.2657093374649,1.09106173297563,9.31633677056944e-93,2.30215997937541e-88,0.979,0.688,31.4015837480007,6.1897964189413,6.81370801603957,5.65045331189246,6.86984485958741,6.91111182909621,8.0234671786966,97.8723404255319,69.8552548772813,51.7857142857143,61.6438356164384,67.1428571428571,68.2926829268293,70
"rpsa","rpsa",7.77761544509272,1.04806000950528,7.33687086052187e-92,1.81301415834356e-87,1,0.615,23.5119805360533,4.86272452890854,4.46123648113942,4.89372787649801,4.36514264874245,6.92946596205572,5.4190300822516,100,61.9886721208307,55.3571428571429,57.5342465753425,51.4285714285714,71.9512195121951,45
"gngt2b","gngt2b",259.177750018774,-4.06920875730071,9.43559144683067e-92,2.33162900242633e-87,0.021,0.999,0.169130331833711,250.126912230923,275.935069623593,290.120256058586,178.683494637446,361.202439449325,458.006947799708,2.12765957446809,99.9370673379484,100,100,100,100,100
"naca","naca",5.31030624054705,0.954109183839803,3.19796240691005e-89,7.90248490371543e-85,0.915,0.487,17.5130484168564,3.28835267467996,3.1391626289068,3.00878737152843,2.72650440716633,3.95080007211179,3.54548811257964,91.4893617021277,49.9056010069226,37.5,42.4657534246575,38.5714285714286,47.5609756097561,50
"FP016243.1","FP016243.1",15.8991969456074,2.71061606163679,1.1914683428623e-86,2.94423742204703e-82,0.957,0.21,101.252914227328,1.3045851250196,1.33086573210798,1.54414769275721,2.40502024372649,1.40222772157212,2.05461787674043,95.7446808510638,20.6419131529264,19.6428571428571,20.5479452054795,32.8571428571429,18.2926829268293,20
"si:ch73-1a9.3","si:ch73-1a9.3",9.90698046711502,1.08310734138401,4.24100720864514e-84,1.0479952913283e-79,0.894,0.647,28.6187701390063,5.66127231497069,6.49679660896856,5.53597140041172,7.2024997445912,6.74509571454373,9.08845734731289,89.3617021276596,64.6947765890497,57.1428571428571,57.5342465753425,72.8571428571428,64.6341463414634,80
"hmgn2","hmgn2",6.63526998199424,1.83176150155542,1.20728895163253e-81,2.98333172837915e-77,0.766,0.288,30.8384355136357,1.64287270408753,2.62098907499773,1.94823500819019,2.39165340036854,4.16098729537466,2.84371687730536,76.5957446808511,28.508495909377,23.2142857142857,24.6575342465753,41.4285714285714,29.2682926829268,35
"rpl5b","rpl5b",3.77863045496788,1.26804917397104,1.00599237544375e-73,2.48590775895905e-69,0.872,0.249,17.2772321367166,1.35912354840008,1.19068651418306,2.1944884546861,1.46620936114671,2.04662253015783,0.916050639484851,87.2340425531915,24.7325361862807,21.4285714285714,26.027397260274,27.1428571428571,30.4878048780488,15
"ppiaa","ppiaa",3.38853633934642,1.00668297346881,1.06894795596111e-73,2.6414772939755e-69,0.915,0.288,13.8075789159046,1.61227377237675,1.06859199977076,1.95012674180092,1.24255711246648,1.92085021596401,2.11777561714136,91.4893617021277,29.2007551919446,19.6428571428571,34.2465753424658,22.8571428571429,29.2682926829268,25
"rpl3","rpl3",9.05702079350408,0.894099595119565,4.25520999495187e-73,1.05150494185256e-68,0.936,0.707,23.042063543407,6.21466116134054,5.56073836235069,7.28537835172343,6.26947330864257,7.81841520398529,7.20841562307901,93.6170212765958,71.176840780365,60.7142857142857,65.7534246575342,68.5714285714286,75.609756097561,70
"eef1g","eef1g",3.48686613044202,1.21052241178783,1.0986987687615e-68,2.71499452748654e-64,0.957,0.223,16.4391507138482,1.21816811950691,1.66104411902546,1.41071992010608,1.56749131200625,1.35367722337789,0.757811505223327,95.7446808510638,22.6557583385777,25,16.4383561643836,21.4285714285714,20.7317073170732,15
"cirbpb","cirbpb",8.83417548226612,1.20807085580559,1.97994277781584e-65,4.89263659826073e-61,0.979,0.577,30.8448149643115,4.86047870450238,4.58364540386786,6.240684309438,4.34597533984252,7.52830305811079,3.43532659578978,97.8723404255319,58.1497797356828,48.2142857142857,56.1643835616438,52.8571428571429,64.6341463414634,45
"tpt1","tpt1",6.13463032096093,0.874219970385059,6.42940766369125e-65,1.58877092777474e-60,0.915,0.556,18.4625680554215,4.01390121682852,3.91862312782375,4.38982920087473,4.11349748457835,5.58428369681454,2.45970946438515,91.4893617021277,56.0730018879799,48.2142857142857,45.2054794520548,54.2857142857143,65.8536585365854,35
"hsp70.3","hsp70.3",26.8744383631497,3.40307189879506,1.05069254463081e-63,2.59636634703719e-59,0.979,0.146,182.805240547846,0.880185939584355,0.521375595937247,1.0739546447061,1.47170680456684,0.724116350891291,0.644488658516537,97.8723404255319,14.4115796098175,8.92857142857143,15.0684931506849,25.7142857142857,12.1951219512195,10
"eef1b2","eef1b2",3.58674711998653,0.811007024081492,5.01085593616869e-63,1.23823261038665e-58,0.872,0.358,11.7660864260404,2.08122417430149,1.62583097656892,2.21355618785065,1.70707676230466,2.8767346757049,2.83672063713475,87.2340425531915,36.5009439899308,30.3571428571429,30.1369863013699,22.8571428571429,43.9024390243902,25
"rpl4","rpl4",2.82983613479005,0.942649193301681,7.21799859395944e-61,1.78363963255332e-56,0.894,0.242,11.7676438868113,1.24816015621048,1.37013356630919,1.32323815192734,1.17770356839818,1.12956469990589,1.79240891396799,89.3617021276596,24.7954688483323,25,20.5479452054795,18.5714285714286,20.7317073170732,20
"hmgn6","hmgn6",8.58727469637053,0.666159904735446,2.98295733768891e-59,7.37118587716307e-55,0.979,0.698,18.7438911885872,6.31958681585535,7.90477984444466,6.70204176173307,5.39447725931245,6.88124622964041,8.16489977502063,97.8723404255319,69.8552548772813,66.0714285714286,68.4931506849315,70,74.390243902439,65
"crx","crx",6.53144777651817,0.799724853127798,7.59157328404665e-59,1.87595367422077e-54,0.936,0.598,18.9473196852292,4.83993642986093,4.52730399059268,3.66645245688204,4.74261309885585,4.75921840210459,4.23729037210184,93.6170212765958,60.7300188797986,51.7857142857143,45.2054794520548,61.4285714285714,60.9756097560976,55
"mknk2b","mknk2b",2.8723794859583,0.967607798711814,3.03242818072926e-57,7.49343327740008e-53,0.787,0.257,12.1579990194451,1.38077120754684,1.11394674650263,0.8664331803557,2.05449914888868,1.38794804299016,1.145059055979,78.7234042553192,26.4946507237256,16.0714285714286,16.4383561643836,30,23.1707317073171,20
"btf3","btf3",2.65741716929093,0.955219287675417,1.90048124788841e-56,4.69627921165706e-52,0.851,0.23,12.1964277166592,1.19016328299502,1.15875559790571,1.52247521500643,0.995525309935259,0.992316836106965,0.546256226427859,85.1063829787234,23.725613593455,21.4285714285714,21.9178082191781,15.7142857142857,18.2926829268293,15
"gnb3b","gnb3b",72.3627002150673,-2.91955576424242,3.44975206388514e-56,8.52468232506657e-52,0.021,0.995,0.257898130238556,81.3053940561958,99.5700092820095,82.8625032153118,54.0820277997027,86.5476016011697,101.913467420843,2.12765957446809,99.5594713656388,98.2142857142857,100,100,98.780487804878,100
"rplp2","rplp2",10.1721536586745,0.545386324788117,1.27811248429722e-53,3.15834375994685e-49,0.936,0.775,18.5090599323309,7.84833570532548,9.49181103097277,8.95254637903271,7.86009644940946,9.80694308302958,8.73628303062038,93.6170212765958,77.4071743234739,83.9285714285714,76.7123287671233,77.1428571428572,78.0487804878049,70
"jun","jun",7.17074971536571,1.75072834624988,4.79626754135147e-49,1.18520567214336e-44,0.979,0.257,39.8141695698615,2.11431614398311,1.54682738901747,2.07804738065356,1.82095676388018,1.67571159893608,1.14521916122808,97.8723404255319,26.0541220893644,19.6428571428571,24.6575342465753,25.7142857142857,26.8292682926829,15
"khdrbs1a","khdrbs1a",5.1503468521712,0.586276285362444,1.7173521262956e-44,4.24374883928907e-40,0.851,0.526,11.6676990303681,3.58063315266414,3.89345779727532,4.24450898235892,2.75063328804333,4.04062514929372,5.87487056519487,85.1063829787234,53.178099433606,46.4285714285714,54.7945205479452,44.2857142857143,51.219512195122,55
"pde6g","pde6g",13.5785949761247,1.03324608865391,3.98953208125485e-43,9.85853272598886e-39,0.681,0.682,33.940566179808,7.89897536252591,6.94102544980657,9.53920838822658,9.81820745249999,12.3969508158838,14.5152311841223,68.0851063829787,68.2819383259912,58.9285714285714,67.1232876712329,74.2857142857143,67.0731707317073,75
"rsrp1","rsrp1",4.02088153912339,0.662463819030247,4.9014314628887e-43,1.21119272879443e-38,0.745,0.398,10.1358749701053,2.56121471598928,4.25442590994686,1.93987091679491,4.52913503946583,2.6641545937754,2.06149462778615,74.468085106383,40.2139710509755,48.2142857142857,26.027397260274,51.4285714285714,32.9268292682927,25
"es1","es1",84.4523885964141,-2.85250932233639,5.08965821933254e-43,1.25770544257926e-38,0,0.936,0,66.3468546420144,139.359373850978,100.396294428054,51.9248238672501,120.095022872184,113.044350514418,0,92.825676526117,100,98.6301369863014,95.7142857142857,98.780487804878,90
"si:ch211-202a12.4","si:ch211-202a12.4",4.56954560308927,1.5882780875422,1.12761622892065e-42,2.78645246328581e-38,0.766,0.163,25.9933535980931,0.83993605936503,1.17925811270086,0.981807145324523,0.961936930152096,1.11435958623369,0.916167789755553,76.5957446808511,16.2995594713656,16.0714285714286,13.6986301369863,21.4285714285714,17.0731707317073,10
"opn1lw1","opn1lw1",29.7873827997112,-2.98541467950075,2.03488605954607e-41,5.02840694174429e-37,0,0.856,0,95.7374368610778,3.32162698623805,8.10744705916531,59.9972371328832,23.4295055308737,17.9184260277404,0,91.567023285085,33.9285714285714,39.7260273972603,90,47.5609756097561,65
"fabp3","fabp3",2.7702091464712,0.731178926292196,1.0919698090941e-39,2.69836659525243e-35,0.809,0.269,9.25189426245893,1.45673010753325,1.62939509603262,1.52500404891927,2.00174575888321,2.48297148909613,1.04372326237497,80.8510638297872,26.8093140339836,23.2142857142857,24.6575342465753,25.7142857142857,35.3658536585366,20
"rps27.2","rps27.2",3.58530521366815,0.560082563524867,3.37385702573751e-39,8.33713809629995e-35,0.66,0.388,8.65568112266817,2.32663350640515,2.45782463039229,3.02621214083231,1.85401579072158,3.54876508351636,3.22800422114119,65.9574468085106,39.0811831340466,39.2857142857143,31.5068493150685,31.4285714285714,45.1219512195122,40
"ptmab","ptmab",50.8894037541124,0.391118632288987,2.00595113734124e-38,4.95690585548394e-34,1,0.993,69.9884886781107,40.5728312969968,61.149493443491,54.8951943254486,37.0526523477041,45.8456903619146,46.7214758251208,100,99.3077407174324,100,100,98.5714285714286,98.780487804878,95
"gnat2","gnat2",35.897030027315,-2.36427090958063,2.20068729778709e-38,5.43811838156169e-34,0.021,0.977,0.189377799240595,44.0887594546125,46.5864174665049,52.5529355304671,27.9831675940875,42.6215619694591,37.2569903768331,2.12765957446809,97.608558842039,100,97.2602739726027,95.7142857142857,100,95
"arl13a","arl13a",3.61169855657381,0.751078860708053,1.43712218364362e-37,3.55127262800174e-33,0.638,0.392,11.4021187731951,2.77969510431976,2.93598615520424,2.26372278205838,2.94644346373059,2.03614538442415,0.917778233084434,63.8297872340426,40.6544996853367,32.1428571428571,31.5068493150685,37.1428571428571,29.2682926829268,15
"FQ323156.1","FQ323156.1",2.90156073951785,0.856244883304466,1.42536960671872e-36,3.52223083516262e-32,0.511,0.259,10.3969839774526,1.41774945036248,1.7986661174573,2.00112174153394,1.47459770880831,1.99343896758927,1.22836721342104,51.063829787234,25.802391441158,26.7857142857143,27.3972602739726,31.4285714285714,23.1707317073171,15
"rbp4l","rbp4l",149.9052518244,-2.48744907787167,1.54216918548382e-35,3.81085427424908e-31,0.787,0.998,14.3799736366233,193.450648567479,134.367728049386,202.107585300629,117.302367094425,215.762744852204,171.965715270056,78.7234042553192,99.8112020138452,100,100,100,100,100
"sec61g","sec61g",5.97843048804801,0.448227722872758,4.13167797911514e-35,1.02097894541914e-30,0.894,0.6,11.5199381773218,4.57335050112671,3.75360400584306,5.28088847114123,5.4960980805061,5.49288647412523,5.73224770627199,89.3617021276596,60.4153555695406,44.6428571428571,58.9041095890411,64.2857142857143,60.9756097560976,55
"anp32e","anp32e",5.74719745121633,0.573457171187402,8.5619900082628e-35,2.11575335094182e-30,0.851,0.589,13.8490110120737,4.71851464918074,3.63448008717987,4.55839994732515,4.15068811976106,5.19420581635661,4.12508252663719,85.1063829787234,60.1006922592826,46.4285714285714,49.3150684931507,55.7142857142857,58.5365853658537,50
"hnrnpa0b","hnrnpa0b",2.59256638116849,0.575849910697306,2.81950456225896e-34,6.96727772379812e-30,0.681,0.287,7.55233549399202,1.47302013565462,1.57886565089353,1.53750342683949,2.09747701667555,1.82703584912773,2.08172709499646,68.0851063829787,28.5714285714286,19.6428571428571,27.3972602739726,35.7142857142857,32.9268292682927,30
"rho","rho",77.2249746120969,-2.60092512537513,1.15265827275596e-33,2.84833385780726e-29,0.213,0.98,1.37839393197065,66.7911232023944,87.9911487294546,82.8627527076052,95.6516893416252,95.0444874128697,110.855226958758,21.2765957446809,97.8602894902454,100,97.2602739726027,100,98.780487804878,100
"hnrnpa0l.1","hnrnpa0l.1",2.73279827636493,0.634538907045986,1.65151150272811e-33,4.08105007439144e-29,0.787,0.299,8.05857413114673,1.61232666635514,2.11400655935111,2.22163342579669,2.28215354777243,1.90762948443208,0.933264119700332,78.7234042553192,29.137822529893,32.1428571428571,36.986301369863,40,31.7073170731707,15
"pnrc2","pnrc2",12.9323185506135,0.336204609815858,2.59949463972048e-33,6.42361120421327e-29,0.979,0.839,20.8018899059857,11.1538564902834,12.7775198133067,9.70018893164858,13.1055521418446,9.78465068754735,13.2025718836781,97.8723404255319,84.5814977973568,94.6428571428571,72.6027397260274,84.2857142857143,76.8292682926829,65
"mt-atp6","mt-atp6",203.128463070758,-1.51232093265799,5.0835956021637e-33,1.25620730925067e-28,0.979,1,55.3809630881773,255.267779177729,216.565743843575,223.32170969822,262.538709733992,190.846146487374,217.978189466238,97.8723404255319,100,100,100,100,100,100
"nme2b.1","nme2b.1",3.31807516587747,0.569891852887136,5.65054626572236e-33,1.39630648772265e-28,0.723,0.337,7.69277916895478,2.01601720892461,2.17990195140313,2.4510322683873,2.06895670615474,3.51953674826779,3.29830210904996,72.3404255319149,33.3543108873505,26.7857142857143,34.2465753424658,34.2857142857143,41.4634146341463,40
"h3f3d","h3f3d",3.95290901927641,0.476559463377081,2.15075738111357e-32,5.31473656446974e-28,0.787,0.451,8.64376831625163,3.03049056608594,2.76369265877686,2.90197621275629,3.91566716118,3.13163954773526,3.28312867214891,78.7234042553192,45.6261799874135,33.9285714285714,39.7260273972603,52.8571428571429,40.2439024390244,45
"rpl5a","rpl5a",2.23006814939273,0.836505110133007,1.91412839374169e-31,4.7300026737751e-27,0.766,0.196,9.0046675647612,1.0074665025297,1.2658001777441,0.806642363554033,0.872425593153038,1.40198247556901,1.25149236843804,76.5957446808511,19.8237885462555,21.4285714285714,15.0684931506849,14.2857142857143,23.1707317073171,20
"hmgb2a","hmgb2a",12.0633861497922,0.505926505821442,6.58311770024407e-30,1.62675421490731e-25,0.957,0.812,22.1534325836165,10.0012731091637,8.29061488429018,12.0305814545116,7.8743215930052,14.0671895506611,10.0262898732973,95.7446808510638,81.6236626809314,73.2142857142857,79.4520547945205,74.2857142857143,85.3658536585366,80
"ckbb","ckbb",68.4577582526032,-2.04544289185521,4.23595447983932e-29,1.04674671151309e-24,0.83,0.998,10.0275197890389,96.0734484900612,73.6514829508331,80.5155939373443,72.2695608181054,76.5485580022142,70.1181437806256,82.9787234042553,99.8112020138452,100,100,100,100,95
"arr3a","arr3a",26.8099091128004,-2.27626918385265,6.72128275046676e-29,1.66089618046784e-24,0.149,0.941,1.52382602480297,53.6793538220659,32.5667996157056,43.1961252687286,37.1546350343565,13.8969773959283,5.65164662801467,14.8936170212766,96.8533668974198,94.6428571428571,91.7808219178082,91.4285714285714,58.5365853658537,40
"serbp1a","serbp1a",2.18137708596249,0.799481862509625,8.65650050114344e-29,2.13910783883756e-24,0.787,0.191,8.96672270827244,0.931662345725533,0.738919619993578,0.940052338834209,1.11315906935658,1.32281028572358,1.25631323383152,78.7234042553192,18.942731277533,14.2857142857143,16.4383561643836,20,25.609756097561,25
"ran","ran",3.07847252655381,0.423236929102988,1.16318923725727e-28,2.87435692418645e-24,0.617,0.416,6.78184294479385,2.50277528401312,1.78191994483462,3.09171896415759,2.20114206616699,2.53952142426225,2.65038705764827,61.7021276595745,42.2278162366268,30.3571428571429,39.7260273972603,38.5714285714286,41.4634146341463,40
"fabp7a","fabp7a",6.37523275243665,0.731492086867839,1.18102013937102e-28,2.91841886639973e-24,0.83,0.495,15.9070722156344,4.68668150764811,3.65532545880266,2.54108833755116,4.7461100009837,5.43910269090518,7.65124905553139,82.9787234042553,50.5349276274386,39.2857142857143,28.7671232876712,54.2857142857143,46.3414634146341,65
"erh","erh",2.8969574093606,0.424510922689403,1.81533691977048e-28,4.48587906244482e-24,0.638,0.379,6.82716393357833,2.24235576391685,2.87116664810771,2.31184407066995,1.81519552148654,1.77374770061584,2.43722822714896,63.8297872340426,38.8294524858402,37.5,31.5068493150685,32.8571428571429,32.9268292682927,30
"msi1","msi1",3.65765823593809,0.44814012816092,1.92358698279791e-28,4.75337579319191e-24,0.702,0.449,8.52446733754804,2.91828241250014,1.92367979407914,3.0203169020996,2.99026631020526,3.3509770683359,2.87561782679854,70.2127659574468,45.3115166771554,23.2142857142857,45.2054794520548,50,47.5609756097561,45
"rsl24d1","rsl24d1",2.12479294136916,0.779662288215182,1.94259110814337e-28,4.80033688733308e-24,0.787,0.19,8.57991807334552,0.980765274077482,0.965996677887175,1.13113288512455,1.10343927402743,0.880887410974494,1.23141099414748,78.7234042553192,19.4461925739459,10.7142857142857,13.6986301369863,22.8571428571429,18.2926829268293,15
"guca1c","guca1c",20.2652108144299,-2.0456084058356,4.40394334125314e-28,1.08825843905706e-23,0,0.935,0,28.7204555823515,22.204603473806,33.3066635347917,17.5962198065747,25.8614116515628,14.1671216519227,0,94.0843297671492,94.6428571428571,95.8904109589041,87.1428571428571,89.0243902439024,80
"hspa8","hspa8",4.56674717291165,0.507441062802791,2.11763638800397e-27,5.23289127839662e-23,0.851,0.51,10.6713325136997,3.67955544362489,1.90523829251332,2.83935468930984,3.45739136852536,5.21543015460385,4.19892774810459,85.1063829787234,51.7935808684707,28.5714285714286,36.986301369863,52.8571428571429,62.1951219512195,50
"actb2","actb2",7.95423728036099,0.325009565249881,3.25162727298387e-27,8.03509615427044e-23,0.872,0.711,12.3038221340728,6.66812582668532,7.77175585066651,7.34140644083366,8.30677750879688,7.85283745233781,5.43493574913394,87.2340425531915,71.1139081183134,75,67.1232876712329,81.4285714285714,67.0731707317073,55
"h2afvb","h2afvb",1.90225887540593,0.611937921212579,3.27082336107282e-26,8.08253160754705e-22,0.489,0.222,5.68778941253611,1.06628512037273,1.2426442246701,1.76269751999601,1.58999986464188,1.28541746096642,0.680978524658281,48.936170212766,21.7747010698553,21.4285714285714,23.2876712328767,30,24.390243902439,15
