"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"gngt2b","gngt2b",338.324661287039,-0.0410618302312882,1.21331604372309e-18,2.99822527564412e-14,0.999,1,250.126912230923,283.962345668202,361.202439449325,458.006947799708,99.9370673379484,100,100,100
"opn1mw1","opn1mw1",8.05443595089183,-1.15153593385172,9.98851528090524e-18,2.46826201106449e-13,0.055,0.381,0.803794817917607,29.94714542191,0.275888243422727,1.19091532031701,5.53807426054122,63.5658914728682,4.8780487804878,10
"si:ch73-28h20.1","si:ch73-28h20.1",8.48901201660161,-0.26981429939005,4.81957745904314e-17,1.19096578590415e-12,0.47,0.615,4.2403612982545,7.12657395339373,6.95645278585022,15.632660028908,47.0106985525488,62.7906976744186,51.219512195122,95
"arr3a","arr3a",27.9524555527749,0.757927929185359,7.66551515343671e-17,1.89422544956575e-12,0.969,0.762,53.6793538220659,38.5818443650908,13.8969773959283,5.65164662801467,96.8533668974198,93.0232558139535,58.5365853658537,40
"rx1","rx1",3.95494241060436,-0.183242390333615,4.99719815507554e-14,1.23485763610072e-09,0.315,0.485,1.98881028335173,3.75490363632353,3.4186813242758,6.65737439846639,31.529263687854,48.062015503876,43.9024390243902,70
"gngt1","gngt1",29.4624060356712,-0.00778717871715684,1.21375275619821e-13,2.9993044358414e-09,0.937,0.948,23.2392675792434,29.0180438053452,30.3591290207306,35.2331837373658,93.7067337948395,93.7984496124031,97.5609756097561,90
"rho","rho",89.4449676813053,0.00531541686864001,3.54949173548752e-13,8.7711490275632e-09,0.979,0.987,66.7911232023944,85.0890331511987,95.0444874128697,110.855226958758,97.8602894902454,98.4496124031008,98.780487804878,100
"rps20","rps20",14.5835495364717,-0.0474959859578015,1.39350760246336e-11,3.44349663644721e-07,0.842,0.861,10.6966805618071,12.5497914829689,16.5631920077566,18.524534093354,84.2039018250472,80.6201550387597,92.6829268292683,95
"tmsb4x","tmsb4x",15.8167606580388,-0.0421098329560141,1.56261716010605e-11,3.86138326433807e-07,0.863,0.922,12.8972952005447,16.3849167453865,17.1184182282728,16.8664124579511,86.3436123348018,92.2480620155039,90.2439024390244,100
"si:dkey-16p21.8","si:dkey-16p21.8",11.9887428556845,-0.0826157655165918,4.29319991901958e-11,1.06089263198893e-06,0.671,0.693,6.84917262799303,7.31099502331126,10.9299172389013,22.8648865325323,67.0862177470107,62.7906976744186,74.390243902439,90
"calm1a","calm1a",9.95984490681546,-0.0425753496459276,1.24257756608682e-10,3.07053342355713e-06,0.748,0.792,8.21263519483244,12.282363257304,9.20502141355142,10.139359761574,74.7640025173065,79.8449612403101,78.0487804878049,80
"rps19","rps19",11.9371337823705,-0.0431811257393264,1.26683062332027e-10,3.13046515328673e-06,0.811,0.801,9.04771286073859,10.9279851144861,13.0561384534372,14.7166987008202,81.1202013845186,75.968992248062,86.5853658536585,80
"tmsb1","tmsb1",8.52699450496588,-0.0850988679098452,1.65961393829239e-10,4.10107200291433e-06,0.604,0.684,5.4694565779285,7.52716794424786,7.49080247874853,13.6205510189386,60.4153555695406,65.8914728682171,68.2926829268293,85
"gnat1","gnat1",18.0915009984073,-0.00522229450289102,4.5285321499318e-10,1.11904557956965e-05,0.817,0.835,13.7718076211456,16.9964990140041,20.3686063271189,21.2290910313605,81.686595342983,82.9457364341085,84.1463414634146,85
"si:ch211-113d22.2","si:ch211-113d22.2",9.48544089393279,-0.0259440486362827,1.13646750085301e-09,2.80832484135788e-05,0.655,0.723,7.40886440879735,9.57377867962996,11.3923095017021,9.56681098560171,65.5129011957206,68.9922480620155,75.609756097561,80
"rps15a","rps15a",9.96186909156496,-0.0290838658481911,1.72063387939764e-09,4.25185837937951e-05,0.759,0.81,7.41223832704017,9.0431046832723,10.4406277271619,12.9515056287854,75.8967904342354,77.5193798449613,84.1463414634146,90
"hmgn2","hmgn2",2.72196504050537,-0.147182969124873,1.77048429228589e-09,4.37504373466767e-05,0.285,0.268,1.64287270408753,2.24028328525393,4.16098729537466,2.84371687730536,28.508495909377,24.031007751938,29.2682926829268,35
"rps2","rps2",9.18514115609884,-0.0408421622367398,6.61558237321773e-09,0.000163477656024583,0.744,0.758,6.96253652899283,8.10994907759133,10.2614007566458,11.4066782611654,74.3864065449969,72.8682170542636,78.0487804878049,85
"gnb1b","gnb1b",6.88342880287424,-0.0682750816810305,9.88168714541264e-09,0.000244186371050292,0.516,0.55,4.80488707821585,6.81077728296446,7.40689210236511,8.51115874795152,51.6047828823159,57.3643410852713,52.4390243902439,50
"zgc:162331","zgc:162331",3.14009110310999,-0.101382702394333,1.02542104309029e-08,0.00025339179395804,0.338,0.416,2.06200359228531,3.52628435689524,3.41910955794705,3.55296690531238,33.7948395217118,38.7596899224806,43.9024390243902,50
"prph2a","prph2a",12.0470165946325,-0.00747691098360548,1.31174040901331e-08,0.00032414417247128,0.823,0.788,11.9151984002771,13.1684614589009,15.3796035732726,7.7248029460792,82.2529893014475,75.1937984496124,84.1463414634146,80
"si:dkey-97a13.12","si:dkey-97a13.12",23.5563221537803,0.000574437545714623,2.00900928641785e-08,0.000496446284766716,0.849,0.913,22.4763479382347,26.2414094220918,30.5561008444451,14.9514304103497,84.8961611076149,93.7984496124031,90.2439024390244,80
"pde6g","pde6g",10.8056180955355,0.0179044696361095,2.69456996131264e-08,0.000665855183139968,0.683,0.658,7.89897536252591,8.41131501961014,12.3969508158838,14.5152311841223,68.2819383259912,63.5658914728682,67.0731707317073,75
"si:ch73-281n10.2","si:ch73-281n10.2",9.69548448991912,-0.00443400885622358,3.0403219262721e-08,0.000751293951201099,0.797,0.784,8.5790735628759,9.94751851592978,10.209099358279,10.0462465225918,79.7356828193833,79.0697674418605,80.4878048780488,65
"gnb3b","gnb3b",89.9704592860449,0.0923154194487807,4.79376341618707e-08,0.00118458687777399,0.996,0.991,81.3053940561958,90.1153740659713,86.5476016011697,101.913467420843,99.5594713656388,99.2248062015504,98.780487804878,100
"laptm4b","laptm4b",17.8423716859869,0.0447379588172332,5.14209798939439e-08,0.00127066383415925,0.915,0.922,16.3487598947228,19.8091260432778,18.4909050377536,16.7206957681933,91.5040906230333,91.4728682170543,95.1219512195122,85
"ptmaa","ptmaa",12.8690165964748,0.0293746801525208,1.59778526329019e-07,0.00394828716411638,0.811,0.835,11.004198788511,13.7622777270511,13.5314625258012,13.1781273445357,81.057268722467,82.9457364341085,81.7073170731707,95
"leo1","leo1",2.78613751213596,0.400285996958714,2.26374236946514e-07,0.00559393376918531,0.549,0.312,5.14368064417989,2.2547500930781,2.10677991455295,1.63933939673289,54.940213971051,32.5581395348837,31.7073170731707,20
"dap1b","dap1b",3.71974535748778,-0.0552279919825955,2.29683084744066e-07,0.0056756987071106,0.371,0.39,2.39799460312227,2.95127187778863,4.51739614873435,5.01231880030589,37.1302706104468,33.3333333333333,45.1219512195122,50
